trial_type,trial_index,time_elapsed,internal_node_id,subject_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,ID,view_history,stimulus,stim_dur,Block,trial_type_feed,Point_amount,slider_start,Estimated_points,Speed,Speed_min,Speed_sd,question_order,Correct,True_Perc,FinalQ_1,FinalQ_2,FinalQ_3,FinalQ_4
introduction,2,9227,0.0-2.0,lnhffpxn,,,,,,5158.0,600cf411c1179c4ac0854fd5,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,3,11577,0.0-3.0,lnhffpxn,,,,,,2349.0,600cf411c1179c4ac0854fd5,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,4,18143,0.0-4.0-0.0,lnhffpxn,,,,,,6566.0,,600cf411c1179c4ac0854fd5,"[{""page_index"":0,""viewing_time"":966},{""page_index"":1,""viewing_time"":4567},{""page_index"":2,""viewing_time"":1033}]",,,,,,,,,,,,,,,,,
introduction,5,19096,0.0-5.0-0.0,lnhffpxn,,,,,,953.0,1,600cf411c1179c4ac0854fd5,,Press: 1,,,,,,,,,,,,,,,,
introduction,6,19461,0.0-5.0-0.1,lnhffpxn,,,,,,364.0,2,600cf411c1179c4ac0854fd5,,Press: 2,,,,,,,,,,,,,,,,
introduction,7,20155,0.0-5.0-0.2,lnhffpxn,,,,,,694.0,1,600cf411c1179c4ac0854fd5,,Press: 1,,,,,,,,,,,,,,,,
introduction,8,20867,0.0-5.0-0.3,lnhffpxn,,,,,,712.0,3,600cf411c1179c4ac0854fd5,,Press: 3,,,,,,,,,,,,,,,,
introduction,9,21391,0.0-5.0-0.4,lnhffpxn,,,,,,524.0,2,600cf411c1179c4ac0854fd5,,Press: 2,,,,,,,,,,,,,,,,
introduction,10,22088,0.0-5.0-0.5,lnhffpxn,,,,,,697.0,3,600cf411c1179c4ac0854fd5,,Press: 3,,,,,,,,,,,,,,,,
introduction,11,22628,0.0-5.0-0.6,lnhffpxn,,,,,,540.0,1,600cf411c1179c4ac0854fd5,,Press: 1,,,,,,,,,,,,,,,,
introduction,12,23024,0.0-5.0-0.7,lnhffpxn,,,,,,396.0,2,600cf411c1179c4ac0854fd5,,Press: 2,,,,,,,,,,,,,,,,
introduction,13,23497,0.0-5.0-0.8,lnhffpxn,,,,,,473.0,3,600cf411c1179c4ac0854fd5,,Press: 3,,,,,,,,,,,,,,,,
introduction,14,23992,0.0-5.0-0.9,lnhffpxn,,,,,,495.0,2,600cf411c1179c4ac0854fd5,,Press: 2,,,,,,,,,,,,,,,,
introduction,15,24325,0.0-5.0-0.10,lnhffpxn,,,,,,332.0,1,600cf411c1179c4ac0854fd5,,Press: 1,,,,,,,,,,,,,,,,
introduction,16,24981,0.0-5.0-0.11,lnhffpxn,,,,,,656.0,3,600cf411c1179c4ac0854fd5,,Press: 3,,,,,,,,,,,,,,,,
introduction,17,44793,0.0-6.0-0.0,lnhffpxn,,,,,,19811.0,,600cf411c1179c4ac0854fd5,"[{""page_index"":0,""viewing_time"":1028},{""page_index"":1,""viewing_time"":1817},{""page_index"":2,""viewing_time"":15950},{""page_index"":3,""viewing_time"":1016}]",,,,,,,,,,,,,,,,,
introduction,19,63257,0.0-8.0-0.0,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,img/Red_circle.png,3253.0,calibration,,,,,,,,,,,,,,
introduction,20,65351,0.0-8.0-1.0-0.0,lnhffpxn,,,,,,2094.0,3322,600cf411c1179c4ac0854fd5,,3322,,calibration,,,,,,,,,,,,,,
introduction,21,65351,0.0-8.0-2.0,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,22,67353,0.0-8.0-0.1,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,3027.0,calibration,,,,,,,,,,,,,,
introduction,23,68928,0.0-8.0-1.1-0.1,lnhffpxn,,,,,,1574.0,2311,600cf411c1179c4ac0854fd5,,2311,,calibration,,,,,,,,,,,,,,
introduction,24,68929,0.0-8.0-2.1,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,25,70930,0.0-8.0-0.2,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2464.0,calibration,,,,,,,,,,,,,,
introduction,26,72328,0.0-8.0-1.2-0.2,lnhffpxn,,,,,,1397.0,3223,600cf411c1179c4ac0854fd5,,3223,,calibration,,,,,,,,,,,,,,
introduction,27,72328,0.0-8.0-2.2,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,28,74330,0.0-8.0-0.3,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,3061.0,calibration,,,,,,,,,,,,,,
introduction,29,75577,0.0-8.0-1.3-0.3,lnhffpxn,,,,,,1246.0,3312,600cf411c1179c4ac0854fd5,,3312,,calibration,,,,,,,,,,,,,,
introduction,30,75577,0.0-8.0-2.3,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,31,77579,0.0-8.0-0.4,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,3187.0,calibration,,,,,,,,,,,,,,
introduction,32,78788,0.0-8.0-1.4-0.4,lnhffpxn,,,,,,1209.0,331,600cf411c1179c4ac0854fd5,,331,,calibration,,,,,,,,,,,,,,
introduction,33,78788,0.0-8.0-2.4,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,34,80790,0.0-8.0-0.5,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,1110.0,calibration,,,,,,,,,,,,,,
introduction,35,82160,0.0-8.0-1.5-0.5,lnhffpxn,,,,,,1369.0,3133,600cf411c1179c4ac0854fd5,,3133,,calibration,,,,,,,,,,,,,,
introduction,36,82160,0.0-8.0-2.5,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,37,83271,0.0-8.0-0.6,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,img/Red_circle.png,2763.0,calibration,,,,,,,,,,,,,,
introduction,38,84215,0.0-8.0-1.6-0.6,lnhffpxn,,,,,,943.0,212,600cf411c1179c4ac0854fd5,,212,,calibration,,,,,,,,,,,,,,
introduction,39,84216,0.0-8.0-2.6,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,40,86217,0.0-8.0-0.7,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,3377.0,calibration,,,,,,,,,,,,,,
introduction,41,87177,0.0-8.0-1.7-0.7,lnhffpxn,,,,,,959.0,331,600cf411c1179c4ac0854fd5,,331,,calibration,,,,,,,,,,,,,,
introduction,42,87177,0.0-8.0-2.7,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,43,89179,0.0-8.0-0.8,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2344.0,calibration,,,,,,,,,,,,,,
introduction,44,90624,0.0-8.0-1.8-0.8,lnhffpxn,,,,,,1444.0,3212,600cf411c1179c4ac0854fd5,,3212,,calibration,,,,,,,,,,,,,,
introduction,45,90624,0.0-8.0-2.8,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,46,92625,0.0-8.0-0.9,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2887.0,calibration,,,,,,,,,,,,,,
introduction,47,94029,0.0-8.0-1.9-0.9,lnhffpxn,,,,,,1403.0,1231,600cf411c1179c4ac0854fd5,,1231,,calibration,,,,,,,,,,,,,,
introduction,48,94030,0.0-8.0-2.9,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,49,96031,0.0-8.0-0.10,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2360.0,calibration,,,,,,,,,,,,,,
introduction,50,97262,0.0-8.0-1.10-0.10,lnhffpxn,,,,,,1230.0,2213,600cf411c1179c4ac0854fd5,,2213,,calibration,,,,,,,,,,,,,,
introduction,51,97262,0.0-8.0-2.10,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,52,99264,0.0-8.0-0.11,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,1514.0,calibration,,,,,,,,,,,,,,
introduction,53,100522,0.0-8.0-1.11-0.11,lnhffpxn,,,,,,1257.0,3211,600cf411c1179c4ac0854fd5,,3211,,calibration,,,,,,,,,,,,,,
introduction,54,100522,0.0-8.0-2.11,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,55,102038,0.0-8.0-0.12,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,img/Red_circle.png,3047.0,calibration,,,,,,,,,,,,,,
introduction,56,103386,0.0-8.0-1.12-0.12,lnhffpxn,,,,,,1348.0,2233,600cf411c1179c4ac0854fd5,,2233,,calibration,,,,,,,,,,,,,,
introduction,57,103386,0.0-8.0-2.12,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,58,105388,0.0-8.0-0.13,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2524.0,calibration,,,,,,,,,,,,,,
introduction,59,106593,0.0-8.0-1.13-0.13,lnhffpxn,,,,,,1204.0,3112,600cf411c1179c4ac0854fd5,,3112,,calibration,,,,,,,,,,,,,,
introduction,60,106593,0.0-8.0-2.13,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,61,108595,0.0-8.0-0.14,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2424.0,calibration,,,,,,,,,,,,,,
introduction,62,110112,0.0-8.0-1.14-0.14,lnhffpxn,,,,,,1517.0,3323,600cf411c1179c4ac0854fd5,,3323,,calibration,,,,,,,,,,,,,,
introduction,63,110112,0.0-8.0-2.14,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,64,112114,0.0-8.0-0.15,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,2418.0,calibration,,,,,,,,,,,,,,
introduction,65,113562,0.0-8.0-1.15-0.15,lnhffpxn,,,,,,1447.0,1233,600cf411c1179c4ac0854fd5,,1233,,calibration,,,,,,,,,,,,,,
introduction,66,113562,0.0-8.0-2.15,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,67,115563,0.0-8.0-0.16,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,<p>CAREFUL. That was too slow.</p>,1355.0,calibration,,,,,,,,,,,,,,
introduction,68,116935,0.0-8.0-1.16-0.16,lnhffpxn,,,,,,1371.0,2123,600cf411c1179c4ac0854fd5,,2123,,calibration,,,,,,,,,,,,,,
introduction,69,116936,0.0-8.0-2.16,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,,,,,,,,,,,,,,,,,
introduction,70,118293,0.0-8.0-0.17,lnhffpxn,,,,,,,,600cf411c1179c4ac0854fd5,,img/Red_circle.png,3263.0,calibration,,,,,,,,,,,,,,
